"","minutes","miles","uqlatlongid"
"3771",24,2.446958998,"42.350126+-71.077376+42.351903+-71.122042"
"3772",9.25,1.071243604,"42.350126+-71.077376+42.35639457+-71.0624242"
"3773",9.25,1.071243604,"42.350126+-71.077376+42.35639457+-71.0624242"
"3774",9.25,1.071243604,"42.350126+-71.077376+42.35639457+-71.0624242"
"3775",22.3666666666667,2.192818259,"42.350148+-71.107455+42.343974+-71.142731"
"3776",19.3666666666667,1.828694853,"42.350148+-71.107455+42.348819+-71.140051"
"3777",17.3666666666667,1.511795643,"42.350148+-71.107455+42.348919+-71.134305"
"3778",15.7,1.34837507,"42.350148+-71.107455+42.350602+-71.130727"
"3779",7.36666666666667,0.530029463,"42.350148+-71.107455+42.351241+-71.116531"
"3780",13.2333333333333,1.049495619,"42.350148+-71.107455+42.351651+-71.12551"
"3781",7.86666666666667,0.807160929,"42.350148+-71.107455+42.351903+-71.122042"
"3782",21.4333333333333,2.41713319,"42.350162+-71.10663+42.349081+-71.151941"
"3783",27.4333333333333,3.202546134,"42.350162+-71.10663+42.350563+-71.16665"
"3784",7.43333333333333,0.781684718,"42.350162+-71.10663+42.35197+-71.121441"
"3785",11.4333333333333,1.221615386,"42.350162+-71.10663+42.352908+-71.130286"
"3786",22,2.335733589,"42.350263+-71.131298+42.347888+-71.087903"
"3787",19,1.927492842,"42.350263+-71.131298+42.348949+-71.095169"
"3788",15,1.470163786,"42.350263+-71.131298+42.349659+-71.103989"
"3789",25,2.855821116,"42.350263+-71.131298+42.349871+-71.078049"
"3790",13,1.319792004,"42.350263+-71.131298+42.350013+-71.106902"
"3791",9,0.996679084,"42.350263+-71.131298+42.350765+-71.113133"
"3792",7,0.705256085,"42.350263+-71.131298+42.351445+-71.118753"
"3793",3,0.373443971,"42.350263+-71.131298+42.351891+-71.125067"
"3794",27,3.254741298,"42.350263+-71.131298+42.351902+-71.070893"
"3795",30,3.569776395,"42.350263+-71.131298+42.352531+-71.064682"
"3796",32,3.869898588,"42.350263+-71.131298+42.35639457+-71.0624242"
"3797",32,3.869898588,"42.350263+-71.131298+42.35639457+-71.0624242"
"3798",32,3.869898588,"42.350263+-71.131298+42.35639457+-71.0624242"
"3799",38.9166666666667,4.17561312,"42.350263+-71.131298+42.359705+-71.059215"
"3800",30.1333333333333,10.987703393,"42.350317+-71.059704+42.347531+-71.245414"
"3801",24.6666666666667,8.228194782,"42.350317+-71.059704+42.350468+-71.168767"
"3802",32.6833333333333,11.683017542,"42.350317+-71.059704+42.355216+-71.242177"
"3803",18.5666666666667,6.923315682,"42.350317+-71.059704+42.357134+-71.185943"
"3804",33.2333333333333,11.902361505,"42.350317+-71.059704+42.357715+-71.23961"
"3805",33.2333333333333,11.902361505,"42.350317+-71.059704+42.357795+-71.239495"
"3806",19.7833333333333,7.031434236,"42.350317+-71.059704+42.360079+-71.185332"
"3807",35.8166666666667,12.175764745,"42.350317+-71.059704+42.361622+-71.23902"
"3808",35.05,12.283261928,"42.350317+-71.059704+42.363169+-71.238784"
"3809",23.5166666666667,7.372566915,"42.350317+-71.059704+42.364307+-71.185703"
"3810",25.1666666666667,3.756809066,"42.350405+-71.166709+42.348927+-71.09583"
"3811",23.2833333333333,3.562941314,"42.350405+-71.166709+42.34897+-71.099643"
"3812",22.5333333333333,3.387714692,"42.350405+-71.166709+42.349397+-71.103055"
"3813",21.3,3.09442758,"42.350405+-71.166709+42.350075+-71.108712"
"3814",11.4666666666667,1.744809768,"42.350437+-71.050865+42.335601+-71.033177"
"3815",9.98333333333333,1.637933956,"42.350437+-71.050865+42.335642+-71.031087"
"3816",10.3666666666667,1.831801708,"42.350437+-71.050865+42.335698+-71.027303"
"3817",6.9,1.411754912,"42.350437+-71.050865+42.335704+-71.035488"
"3818",4.73333333333333,1.237149661,"42.350437+-71.050865+42.338215+-71.035547"
"3819",2.45,0.655546405,"42.350437+-71.050865+42.345049+-71.040496"
"3820",19,2.152429144,"42.350453+-71.108831+42.349442+-71.149226"
"3821",25,2.962075557,"42.350453+-71.108831+42.349897+-71.164524"
"3822",26,3.08200016,"42.350453+-71.108831+42.350563+-71.16665"
"3823",6,0.661138744,"42.350453+-71.108831+42.35197+-71.121441"
"3824",7.41666666666667,0.8077823,"42.350453+-71.108831+42.352224+-71.123515"
"3825",8,0.902852063,"42.350453+-71.108831+42.352433+-71.126222"
"3826",10,1.101069412,"42.350453+-71.108831+42.352908+-71.130286"
"3827",12,1.29866539,"42.350453+-71.108831+42.353344+-71.133875"
"3828",14.8166666666667,1.510552901,"42.350453+-71.108831+42.353442+-71.137948"
"3829",26.65,3.866791733,"42.350468+-71.168767+42.348927+-71.09583"
"3830",24,3.497697359,"42.350468+-71.168767+42.349397+-71.103055"
"3831",23.25,3.326198963,"42.350468+-71.168767+42.349788+-71.106391"
"3832",1.68333333333333,0.179576219,"42.350545+-71.050865+42.351549+-71.052959"
"3833",4.75,0.339889937,"42.350545+-71.050865+42.353297+-71.05335"
"3834",6.56666666666667,0.69593552,"42.350545+-71.050865+42.354243+-71.058557"
"3835",28.3833333333333,7.811254841,"42.350563+-71.16665+42.348245+-71.076218"
"3836",29.7833333333333,7.99083106,"42.350563+-71.16665+42.349373+-71.076911"
"3837",1,0.110604038,"42.350563+-71.16665+42.350609+-71.168636"
"3838",2,0.313792355,"42.350563+-71.16665+42.350798+-71.172164"
"3839",36.05,8.585483107,"42.350563+-71.16665+42.355286+-71.056411"
"3840",13.0666666666667,1.659681941,"42.350563+-71.16665+42.364307+-71.185703"
"3841",21.95,2.256819472,"42.350593+-71.075289+42.335407+-71.044392"
"3842",22.75,2.396006576,"42.350593+-71.075289+42.335457+-71.04167"
"3843",23.3166666666667,2.474299322,"42.350593+-71.075289+42.335495+-71.04012"
"3844",20.2833333333333,2.182254952,"42.350593+-71.075289+42.335514+-71.045823"
"3845",24.0833333333333,2.606651345,"42.350593+-71.075289+42.335528+-71.037553"
"3846",24.9666666666667,2.70917756,"42.350593+-71.075289+42.335567+-71.03554"
"3847",28.8666666666667,3.042853787,"42.350593+-71.075289+42.335601+-71.033177"
"3848",27.3833333333333,2.935977975,"42.350593+-71.075289+42.335642+-71.031087"
"3849",19.7833333333333,2.092156157,"42.350593+-71.075289+42.336872+-71.048057"
"3850",18.55,1.95731865,"42.350593+-71.075289+42.337652+-71.049177"
"3851",32.5,3.909666332,"42.350593+-71.075289+42.338103+-71.033218"
"3852",29.9333333333333,3.782906648,"42.350593+-71.075289+42.338581+-71.031898"
"3853",15.35,1.643526295,"42.350593+-71.075289+42.340642+-71.053809"
"3854",13.8833333333333,1.4291533,"42.350593+-71.075289+42.342664+-71.056949"
"3855",10.3,0.896016982,"42.350593+-71.075289+42.346301+-71.063361"
"3856",8.46666666666667,0.823937946,"42.350593+-71.075289+42.346575+-71.064724"
"3857",4.96666666666667,0.510766962,"42.350593+-71.075289+42.34881+-71.069533"
"3858",1.86666666666667,0.193867752,"42.350593+-71.075289+42.351234+-71.07295"
"3859",12.8,1.212294821,"42.350593+-71.075289+42.355692+-71.062911"
"3860",7.6,0.710848424,"42.350593+-71.075289+42.356083+-71.06926"
"3861",12.1666666666667,1.701313798,"42.350602+-71.130727+42.33829+-71.153025"
"3862",14.7666666666667,1.953590424,"42.350602+-71.130727+42.339581+-71.157499"
"3863",10.2,1.481969835,"42.350602+-71.130727+42.34054+-71.15114"
"3864",9.3,1.242120629,"42.350602+-71.130727+42.341577+-71.146607"
"3865",6.75,0.95691134,"42.350602+-71.130727+42.343974+-71.142731"
"3866",4.05,0.469135105,"42.350602+-71.130727+42.348546+-71.137362"
"3867",4.8,0.592787934,"42.350602+-71.130727+42.348819+-71.140051"
"3868",2.33333333333333,0.275888724,"42.350602+-71.130727+42.348919+-71.134305"
"3869",32.7833333333333,8.135610503,"42.350609+-71.168636+42.350963+-71.058458"
"3870",35.05,8.477364553,"42.350609+-71.168636+42.355286+-71.056411"
"3871",12.0666666666667,1.551563387,"42.350609+-71.168636+42.364307+-71.185703"
"3872",31.8,3.666710271,"42.350621+-71.131245+42.329544+-71.083982"
"3873",24.3,2.696128769,"42.350621+-71.131245+42.331819+-71.097819"
"3874",16.3,1.883375501,"42.350621+-71.131245+42.33182+-71.112179"
"3875",17.1833333333333,2.041203735,"42.350621+-71.131245+42.333092+-71.109678"
"3876",19.4666666666667,2.257440843,"42.350621+-71.131245+42.333704+-71.105586"
"3877",7.91666666666667,1.101690783,"42.350621+-71.131245+42.337914+-71.121506"
"3878",6.4,0.893531498,"42.350621+-71.131245+42.342499+-71.121845"
"3879",2.4,0.396434698,"42.350621+-71.131245+42.345707+-71.127662"
"3880",22,2.624049733,"42.350692+-71.145688+42.348927+-71.09583"
"3881",2,0.299500822,"42.350692+-71.145688+42.352363+-71.140511"
"3882",8.48333333333333,1.135866188,"42.35075+-71.109976+42.364128+-71.103034"
"3883",8.36666666666667,1.222858128,"42.35075+-71.109976+42.364935+-71.104405"
"3884",18.15,2.630263443,"42.35075+-71.109976+42.372783+-71.094479"
"3885",24.2166666666667,3.042232416,"42.35075+-71.109976+42.378425+-71.094474"
"3886",26.7666666666667,3.329927189,"42.35075+-71.109976+42.379792+-71.089974"
"3887",13.7666666666667,1.37322991,"42.350765+-71.113133+42.347888+-71.087903"
"3888",7.83333333333333,1.094855702,"42.350765+-71.113133+42.348949+-71.095169"
"3889",16.7666666666667,1.893317437,"42.350765+-71.113133+42.349871+-71.078049"
"3890",4.76666666666667,0.357288325,"42.350765+-71.113133+42.350013+-71.106902"
"3891",19.7666666666667,2.292237619,"42.350765+-71.113133+42.351902+-71.070893"
"3892",24.7666666666667,2.907394909,"42.350765+-71.113133+42.35639457+-71.0624242"
"3893",24.7666666666667,2.907394909,"42.350765+-71.113133+42.35639457+-71.0624242"
"3894",3.45,0.642497614,"42.350773+-71.089334+42.359183+-71.093543"
"3895",4.73333333333333,0.785412944,"42.350773+-71.089334+42.360758+-71.095722"
"3896",7.08333333333333,1.029611747,"42.350773+-71.089334+42.362988+-71.099486"
"3897",14.55,1.399327492,"42.350773+-71.089334+42.364935+-71.104405"
"3898",12.7166666666667,1.31109281,"42.350773+-71.089334+42.365291+-71.103404"
"3899",13.5666666666667,1.454629511,"42.350773+-71.089334+42.366837+-71.106017"
"3900",16.1166666666667,1.753508962,"42.350773+-71.089334+42.369265+-71.110773"
"3901",17.6,2.06295172,"42.350773+-71.089334+42.372099+-71.115371"
"3902",18.9666666666667,2.228236406,"42.350773+-71.089334+42.373259+-71.118124"
"3903",31.9333333333333,7.935529041,"42.350798+-71.172164+42.350963+-71.058458"
"3904",34.2,8.277283091,"42.350798+-71.172164+42.355286+-71.056411"
"3905",5.81666666666667,0.981144809,"42.350811+-71.114856+42.348927+-71.09583"
"3906",27.3166666666667,4.071222792,"42.350821+-71.172438+42.348927+-71.09583"
"3907",24.6666666666667,3.702128418,"42.350821+-71.172438+42.349397+-71.103055"
"3908",21.05,2.354374719,"42.350894+-71.113645+42.34054+-71.15114"
"3909",19.35,2.113904142,"42.350894+-71.113645+42.341577+-71.146607"
"3910",17.05,1.828694853,"42.350894+-71.113645+42.343974+-71.142731"
"3911",13.6333333333333,1.341539989,"42.350894+-71.113645+42.348546+-71.137362"
"3912",10.3833333333333,0.984251664,"42.350894+-71.113645+42.350602+-71.130727"
"3913",2.05,0.165906057,"42.350894+-71.113645+42.351241+-71.116531"
"3914",5.25,0.386492762,"42.350894+-71.113645+42.351566+-71.119281"
"3915",7.91666666666667,0.685372213,"42.350894+-71.113645+42.351651+-71.12551"
"3916",23.2333333333333,2.450065853,"42.351039+-71.066798+42.342769+-71.097113"
"3917",12.25,0.730110925,"42.351039+-71.066798+42.349373+-71.076911"
"3918",19.3,1.85168558,"42.351105+-71.070442+42.335514+-71.045823"
"3919",18.95,1.760965414,"42.351105+-71.070442+42.336872+-71.048057"
"3920",11.1666666666667,1.097962557,"42.351105+-71.070442+42.342664+-71.056949"
"3921",2.05,0.312549613,"42.351105+-71.070442+42.347374+-71.068436"
"3922",14.6333333333333,1.505581933,"42.35111+-71.116014+42.347888+-71.087903"
"3923",7.53333333333333,1.084913766,"42.35111+-71.116014+42.348949+-71.095169"
"3924",7.63333333333333,0.64001213,"42.35111+-71.116014+42.349659+-71.103989"
"3925",17.6333333333333,2.02566946,"42.35111+-71.116014+42.349871+-71.078049"
"3926",5.63333333333333,0.489640348,"42.35111+-71.116014+42.350013+-71.106902"
"3927",1.63333333333333,0.166527428,"42.35111+-71.116014+42.350765+-71.113133"
"3928",23.6333333333333,2.739624739,"42.35111+-71.116014+42.352531+-71.064682"
"3929",50.05,5.771915219,"42.351196+-71.167349+42.362498+-71.085841"
"3930",33,4.777100248,"42.351196+-71.167349+42.365114+-71.104311"
"3931",6.76666666666667,1.163827883,"42.35123+-71.118201+42.348927+-71.09583"
"3932",4.31666666666667,0.501446397,"42.35123+-71.118201+42.350075+-71.108712"
"3933",27.1333333333333,2.448823111,"42.351234+-71.07295+42.335528+-71.037553"
"3934",28.05,2.551349326,"42.351234+-71.07295+42.335567+-71.03554"
"3935",31.5,2.885025553,"42.351234+-71.07295+42.335601+-71.033177"
"3936",30.0166666666667,2.778149741,"42.351234+-71.07295+42.335642+-71.031087"
"3937",17.5333333333333,1.485698061,"42.351234+-71.07295+42.340642+-71.053809"
"3938",14.35,1.271325066,"42.351234+-71.07295+42.342664+-71.056949"
"3939",4.4,0.352938728,"42.351234+-71.07295+42.34881+-71.069533"
"3940",12.8833333333333,1.718712186,"42.351241+-71.116531+42.343974+-71.142731"
"3941",10.8,1.35458878,"42.351241+-71.116531+42.348819+-71.140051"
"3942",8.38333333333333,1.03768957,"42.351241+-71.116531+42.348919+-71.134305"
"3943",6.68333333333333,0.292665741,"42.351241+-71.116531+42.351903+-71.122042"
"3944",18.5666666666667,2.601059006,"42.35131+-71.115933+42.349897+-71.164524"
"3945",11.3166666666667,1.361423861,"42.35131+-71.115933+42.35209+-71.141711"
"3946",6.1,0.446765749,"42.35131+-71.115933+42.352224+-71.123515"
"3947",7.66666666666667,0.740052861,"42.35131+-71.115933+42.352908+-71.130286"
"3948",16.05,1.668381135,"42.351445+-71.118753+42.347888+-71.087903"
"3949",8.11666666666667,1.227207725,"42.351445+-71.118753+42.348949+-71.095169"
"3950",19.05,2.188468662,"42.351445+-71.118753+42.349871+-71.078049"
"3951",3.71666666666667,0.299500822,"42.351445+-71.118753+42.350765+-71.113133"
"3952",21.05,2.587388844,"42.351445+-71.118753+42.351902+-71.070893"
"3953",24.05,2.902423941,"42.351445+-71.118753+42.352531+-71.064682"
"3954",26.05,3.202546134,"42.351445+-71.118753+42.35639457+-71.0624242"
"3955",27.4833333333333,4.153865135,"42.351451+-71.173786+42.348927+-71.09583"
"3956",24.8333333333333,3.784770761,"42.351451+-71.173786+42.349397+-71.103055"
"3957",5.71666666666667,0.56544761,"42.351549+-71.052959+42.354243+-71.058557"
"3958",8.2,0.925221419,"42.351566+-71.119281+42.348919+-71.134305"
"3959",6.33333333333333,0.761800846,"42.351566+-71.119281+42.350602+-71.130727"
"3960",7.75,1.314821036,"42.351568+-71.121168+42.348927+-71.09583"
"3961",5.53333333333333,0.774849637,"42.351568+-71.121168+42.349788+-71.106391"
"3962",5.3,0.653060921,"42.351568+-71.121168+42.350075+-71.108712"
"3963",13.7333333333333,1.984658974,"42.351651+-71.12551+42.33829+-71.153025"
"3964",8.31666666666667,1.240256516,"42.351651+-71.12551+42.343974+-71.142731"
"3965",2.03333333333333,0.395191956,"42.351651+-71.12551+42.350602+-71.130727"
"3966",34.2,8.166057682,"42.351667+-71.173976+42.355286+-71.056411"
"3967",47.5666666666667,5.955841035,"42.351738+-71.151763+42.384129+-71.076515"
"3968",20.3833333333333,2.517173921,"42.35176+-71.056003+42.329789+-71.083887"
"3969",17.6833333333333,2.022562605,"42.35176+-71.056003+42.334963+-71.078951"
"3970",16.9666666666667,1.892696066,"42.35176+-71.056003+42.336361+-71.077214"
"3971",16.5166666666667,1.799490416,"42.35176+-71.056003+42.337353+-71.075909"
"3972",14.6333333333333,1.653468231,"42.35176+-71.056003+42.338788+-71.073825"
"3973",13.45,1.480727093,"42.35176+-71.056003+42.340497+-71.071317"
"3974",12.2833333333333,1.120953284,"42.35176+-71.056003+42.343809+-71.066075"
"3975",10.2666666666667,0.928949645,"42.35176+-71.056003+42.346457+-71.064695"
"3976",9.38333333333333,0.691585923,"42.35176+-71.056003+42.349686+-71.063818"
"3977",17.05,1.783956141,"42.351776+-71.12153+42.347888+-71.087903"
"3978",8.61666666666667,1.369501684,"42.351776+-71.12153+42.348949+-71.095169"
"3979",20.05,2.303422297,"42.351776+-71.12153+42.349871+-71.078049"
"3980",2.63333333333333,0.212508882,"42.351776+-71.12153+42.351445+-71.118753"
"3981",22.05,2.70296385,"42.351776+-71.12153+42.351902+-71.070893"
"3982",25.05,3.017998947,"42.351776+-71.12153+42.352531+-71.064682"
"3983",27.05,3.317499769,"42.351776+-71.12153+42.35639457+-71.0624242"
"3984",19,1.967881957,"42.351891+-71.125067+42.347888+-71.087903"
"3985",9.15,1.567719033,"42.351891+-71.125067+42.348949+-71.095169"
"3986",8.28333333333333,1.350860554,"42.351891+-71.125067+42.349165+-71.099821"
"3987",22,2.487348113,"42.351891+-71.125067+42.349871+-71.078049"
"3988",7.61666666666667,1.024019408,"42.351891+-71.125067+42.350013+-71.106902"
"3989",4.73333333333333,0.630691565,"42.351891+-71.125067+42.35111+-71.116014"
"3990",24,2.886889666,"42.351891+-71.125067+42.351902+-71.070893"
"3991",29,3.501425585,"42.351891+-71.125067+42.35639457+-71.0624242"
"3992",46.9,5.442588589,"42.351893+-71.165214+42.362498+-71.085841"
"3993",32.4666666666667,4.656554274,"42.351893+-71.165214+42.365114+-71.104311"
"3994",33.2,8.190912522,"42.351902+-71.070893+42.322501+-71.205457"
"3995",36.5,9.66231905,"42.351902+-71.070893+42.325861+-71.230566"
"3996",29.7333333333333,7.227166101,"42.351902+-71.070893+42.329483+-71.192385"
"3997",18.15,3.553620749,"42.351902+-71.070893+42.331373+-71.126882"
"3998",16.4333333333333,3.044096529,"42.351902+-71.070893+42.332588+-71.116965"
"3999",16,2.210838018,"42.351902+-71.070893+42.334331+-71.104487"
"4000",23.7666666666667,4.816867992,"42.351902+-71.070893+42.335196+-71.148366"
"4001",20.5666666666667,4.346490145,"42.351902+-71.070893+42.335894+-71.140828"
"4002",14,1.946755343,"42.351902+-71.070893+42.33608+-71.099883"
"4003",11,1.678944442,"42.351902+-71.070893+42.337875+-71.09524"
"4004",27,3.684108659,"42.351902+-71.070893+42.338498+-71.138731"
"4005",26.05,3.498940101,"42.351902+-71.070893+42.339471+-71.135139"
"4006",9.41666666666667,1.377579507,"42.351902+-71.070893+42.339897+-71.09021"
"4007",38.4833333333333,5.564377305,"42.351902+-71.070893+42.340149+-71.167029"
"4008",8.35,1.327869827,"42.351902+-71.070893+42.340222+-71.0892"
"4009",30.9833333333333,4.384393776,"42.351902+-71.070893+42.341577+-71.146607"
"4010",13.8166666666667,2.356238832,"42.351902+-71.070893+42.341589+-71.110117"
"4011",19,2.730304174,"42.351902+-71.070893+42.342274+-71.120915"
"4012",6,1.053845216,"42.351902+-71.070893+42.342687+-71.085056"
"4013",17,2.515309808,"42.351902+-71.070893+42.34334+-71.116927"
"4014",28.4333333333333,4.099184487,"42.351902+-71.070893+42.343974+-71.142731"
"4015",15,2.357481574,"42.351902+-71.070893+42.344117+-71.114097"
"4016",14,2.229479148,"42.351902+-71.070893+42.344758+-71.111761"
"4017",15.75,2.192196888,"42.351902+-71.070893+42.345088+-71.104843"
"4018",4,0.798461735,"42.351902+-71.070893+42.34557+-71.081696"
"4019",12.6333333333333,2.03188317,"42.351902+-71.070893+42.345884+-71.107697"
"4020",4.56666666666667,0.943241178,"42.351902+-71.070893+42.347888+-71.087903"
"4021",25.4833333333333,3.611408252,"42.351902+-71.070893+42.348546+-71.137362"
"4022",26.4833333333333,3.735061081,"42.351902+-71.070893+42.348819+-71.140051"
"4023",23.9333333333333,3.418161871,"42.351902+-71.070893+42.348919+-71.134305"
"4024",7.88333333333333,1.332840795,"42.351902+-71.070893+42.348949+-71.095169"
"4025",7.88333333333333,1.332840795,"42.351902+-71.070893+42.348949+-71.095169"
"4026",9.8,1.591952502,"42.351902+-71.070893+42.349165+-71.099821"
"4027",11.5833333333333,1.829316224,"42.351902+-71.070893+42.349811+-71.104657"
"4028",1.11666666666667,0.369094374,"42.351902+-71.070893+42.350126+-71.077376"
"4029",13.1333333333333,1.966639215,"42.351902+-71.070893+42.350148+-71.107455"
"4030",22.0666666666667,3.254741298,"42.351902+-71.070893+42.350602+-71.130727"
"4031",15.0166666666667,2.296587216,"42.351902+-71.070893+42.350894+-71.113645"
"4032",21.0166666666667,2.955861847,"42.351902+-71.070893+42.351651+-71.12551"
"4033",19.7666666666667,2.755159014,"42.351902+-71.070893+42.351903+-71.122042"
"4034",3,0.331812114,"42.351902+-71.070893+42.352531+-71.064682"
"4035",5,0.631312936,"42.351902+-71.070893+42.35639457+-71.0624242"
"4036",5,0.631312936,"42.351902+-71.070893+42.35639457+-71.0624242"
"4037",5,0.631312936,"42.351902+-71.070893+42.35639457+-71.0624242"
"4038",5,0.631312936,"42.351902+-71.070893+42.35639457+-71.0624242"
"4039",8,0.904716176,"42.351902+-71.070893+42.359705+-71.059215"
"4040",8,0.904716176,"42.351902+-71.070893+42.359705+-71.059215"
"4041",8,0.904716176,"42.351902+-71.070893+42.359705+-71.059215"
"4042",10,1.163206512,"42.351902+-71.070893+42.363021+-71.05829"
"4043",12,1.424182332,"42.351902+-71.070893+42.365577+-71.06129"
"4044",12,1.424182332,"42.351902+-71.070893+42.365577+-71.06129"
"4045",12,1.424182332,"42.351902+-71.070893+42.365577+-71.06129"
"4046",16.5166666666667,1.869083968,"42.351902+-71.070893+42.366933+-71.068093"
"4047",18.6833333333333,2.394763834,"42.351902+-71.070893+42.370958+-71.077416"
"4048",17.05,2.385443269,"42.351902+-71.070893+42.371141+-71.077298"
"4049",25.8166666666667,2.493561823,"42.351903+-71.122042+42.33829+-71.153025"
"4050",21.3666666666667,2.034368654,"42.351903+-71.122042+42.341577+-71.146607"
"4051",19.0666666666667,1.749159365,"42.351903+-71.122042+42.343974+-71.142731"
"4052",14.0666666666667,1.068136749,"42.351903+-71.122042+42.348919+-71.134305"
"4053",7.95,0.682886729,"42.351903+-71.122042+42.350602+-71.130727"
"4054",2.65,0.45360083,"42.35197+-71.121441+42.352908+-71.130286"
"4055",9.76666666666667,1.537893225,"42.352041+-71.125451+42.348927+-71.09583"
"4056",7.76666666666667,0.997921826,"42.352041+-71.125451+42.349788+-71.106391"
"4057",7.06666666666667,0.87613311,"42.352041+-71.125451+42.350075+-71.108712"
"4058",0.866666666666667,0.219343963,"42.35209+-71.141711+42.350864+-71.145539"
"4059",32.2666666666667,11.260485262,"42.352099+-71.245893+42.350963+-71.058458"
"4060",3.6,0.547427851,"42.352224+-71.123515+42.353344+-71.133875"
"4061",22.2166666666667,2.630263443,"42.352253+-71.054774+42.331302+-71.041552"
"4062",22.8333333333333,2.712284415,"42.352253+-71.054774+42.331328+-71.039961"
"4063",23.5666666666667,2.842150954,"42.352253+-71.054774+42.331379+-71.037417"
"4064",17.9,1.950483569,"42.352253+-71.054774+42.331409+-71.03539"
"4065",16.2333333333333,1.836772676,"42.352253+-71.054774+42.33525+-71.052445"
"4066",14.8333333333333,1.984037603,"42.352253+-71.054774+42.335601+-71.033177"
"4067",13.35,1.877161791,"42.352253+-71.054774+42.335642+-71.031087"
"4068",13.5,2.178526726,"42.352253+-71.054774+42.335697+-71.025006"
"4069",13.5,2.071029543,"42.352253+-71.054774+42.335698+-71.027303"
"4070",11.5,1.650982747,"42.352253+-71.054774+42.335704+-71.035488"
"4071",14.9,1.731139606,"42.352253+-71.054774+42.336252+-71.054025"
"4072",10.5,1.536029112,"42.352253+-71.054774+42.337375+-71.035546"
"4073",10.5,1.476377496,"42.352253+-71.054774+42.338215+-71.035547"
"4074",16.5,2.724090464,"42.352253+-71.054774+42.338581+-71.031898"
"4075",9.5,1.355831522,"42.352253+-71.054774+42.339963+-71.035615"
"4076",7.2,1.013456101,"42.352253+-71.054774+42.341682+-71.055418"
"4077",3.18333333333333,0.878618594,"42.352253+-71.054774+42.342664+-71.056949"
"4078",7.7,0.987358519,"42.352253+-71.054774+42.344167+-71.039113"
"4079",5.5,0.895395611,"42.352253+-71.054774+42.345049+-71.040496"
"4080",4.5,0.704013343,"42.352253+-71.054774+42.346836+-71.043514"
"4081",1.5,0.246062916,"42.352253+-71.054774+42.350437+-71.050865"
"4082",28.9166666666667,11.313923168,"42.352271+-71.055242+42.207481+-71.00164"
"4083",23.2,9.454781136,"42.352271+-71.055242+42.233391+-71.007153"
"4084",16.2,8.075958887,"42.352271+-71.055242+42.251809+-71.005409"
"4085",14.6,6.037862007,"42.352271+-71.055242+42.275783+-71.030184"
"4086",14.6,6.037862007,"42.352271+-71.055242+42.275783+-71.030184"
"4087",16.2333333333333,5.407170442,"42.352271+-71.055242+42.28449+-71.063878"
"4088",16.25,5.414005523,"42.352271+-71.055242+42.284528+-71.063717"
"4089",13.5666666666667,4.756595005,"42.352271+-71.055242+42.29312583+-71.06573796"
"4090",12.5333333333333,4.157593361,"42.352271+-71.055242+42.300045+-71.061868"
"4091",9.41666666666667,3.184526375,"42.352271+-71.055242+42.310516+-71.053682"
"4092",7.23333333333333,2.481755774,"42.352271+-71.055242+42.320549+-71.052521"
"4093",7.23333333333333,2.481755774,"42.352271+-71.055242+42.320557+-71.052312"
"4094",4.61666666666667,1.745431139,"42.352271+-71.055242+42.330154+-71.057655"
"4095",2.31666666666667,0.85127827,"42.352271+-71.055242+42.342622+-71.056967"
"4096",16,2.097748496,"42.352271+-71.055242+42.344232+-71.027213"
"4097",12,1.685779523,"42.352271+-71.055242+42.3446+-71.034476"
"4098",12,1.685779523,"42.352271+-71.055242+42.3446+-71.034476"
"4099",11.5833333333333,1.66527428,"42.352271+-71.055242+42.344649+-71.030268"
"4100",15.4166666666667,2.00081462,"42.352271+-71.055242+42.344706+-71.028419"
"4101",8.66666666666667,1.52857266,"42.352271+-71.055242+42.34508+-71.031986"
"4102",8.46666666666667,1.329112569,"42.352271+-71.055242+42.346634+-71.035301"
"4103",6.9,1.160721028,"42.352271+-71.055242+42.347056+-71.038814"
"4104",4,0.88234682,"42.352271+-71.055242+42.34863+-71.04246"
"4105",2,0.482805267,"42.352271+-71.055242+42.35245+-71.04685"
"4106",0.383333333333333,0.367230261,"42.352271+-71.055242+42.355518+-71.060225"
"4107",2.16666666666667,0.482183896,"42.352271+-71.055242+42.35639457+-71.0624242"
"4108",8.85,1.106661751,"42.352271+-71.055242+42.361269+-71.071678"
"4109",6.95,1.790169851,"42.352271+-71.055242+42.362434+-71.085591"
"4110",11.0666666666667,4.580747012,"42.352271+-71.055242+42.364612+-71.020862"
"4111",9.86666666666667,2.761372724,"42.352271+-71.055242+42.365379+-71.103554"
"4112",14.35,3.735061081,"42.352271+-71.055242+42.373362+-71.118956"
"4113",24.4666666666667,4.502454266,"42.352271+-71.055242+42.374693+-71.029333"
"4114",17.55,4.802576459,"42.352271+-71.055242+42.3884+-71.119149"
"4115",31.4166666666667,5.768186993,"42.352271+-71.055242+42.388476+-71.023829"
"4116",31.5833333333333,6.210603145,"42.352271+-71.055242+42.394168+-71.028452"
"4117",35.7333333333333,6.676631395,"42.352271+-71.055242+42.395328+-71.033291"
"4118",23.9333333333333,6.581561632,"42.352271+-71.055242+42.395428+-71.142483"
"4119",33.7,6.543658001,"42.352271+-71.055242+42.395638+-71.034599"
"4120",33.9166666666667,6.848129791,"42.352271+-71.055242+42.396661+-71.04029"
