"","minutes","miles","uqlatlongid"
"6859",34.9,12.018557882,"42.358978+-71.057598+42.471625+-70.934655"
"6860",35.7833333333333,12.270213137,"42.358978+-71.057598+42.473467+-70.930406"
"6861",33.6166666666667,10.104735202,"42.358978+-71.057598+42.473694+-71.061249"
"6862",35.15,12.928245026,"42.358978+-71.057598+42.474534+-70.928635"
"6863",28.2333333333333,10.174328754,"42.358978+-71.057598+42.477172+-71.0624"
"6864",28.5333333333333,10.276854969,"42.358978+-71.057598+42.478572+-71.063088"
"6865",41.1333333333333,15.75175485,"42.358978+-71.057598+42.492308+-70.873451"
"6866",20.7,11.509033662,"42.358978+-71.057598+42.494975+-71.103846"
"6867",43.0833333333333,16.550837956,"42.358978+-71.057598+42.497595+-70.860761"
"6868",43.7333333333333,16.763346838,"42.358978+-71.057598+42.50024+-70.858676"
"6869",44.0166666666667,16.838532729,"42.358978+-71.057598+42.501019+-70.857652"
"6870",44.7166666666667,17.001331931,"42.358978+-71.057598+42.502769+-70.855517"
"6871",1.61666666666667,0.154100008,"42.359183+-71.093543+42.360758+-71.095722"
"6872",3.4,0.400784295,"42.359183+-71.093543+42.362988+-71.099486"
"6873",5.93333333333333,0.731975038,"42.359183+-71.093543+42.364935+-71.104405"
"6874",11.5,1.598166212,"42.359183+-71.093543+42.373259+-71.118124"
"6875",21.45,11.185920742,"42.359196+-71.11089+42.275783+-71.030184"
"6876",9.91666666666667,1.981552119,"42.359218+-71.105984+42.361186+-71.07168"
"6877",2.8,0.520087527,"42.359218+-71.105984+42.364935+-71.104405"
"6878",25.55,9.895954546,"42.359705+-71.059215+42.251809+-71.005409"
"6879",25.55,9.895954546,"42.359705+-71.059215+42.251809+-71.005409"
"6880",20.3666666666667,8.230058895,"42.359705+-71.059215+42.28449+-71.063878"
"6881",21.4833333333333,6.534337436,"42.359705+-71.059215+42.29312583+-71.06573796"
"6882",34.2333333333333,13.082966405,"42.359705+-71.059215+42.319136+-71.216799"
"6883",34.2333333333333,13.082966405,"42.359705+-71.059215+42.319136+-71.216799"
"6884",20.7166666666667,5.635213599,"42.359705+-71.059215+42.319618+-71.111729"
"6885",19.3,9.291981934,"42.359705+-71.059215+42.320549+-71.052521"
"6886",19.2833333333333,9.288253708,"42.359705+-71.059215+42.320557+-71.052312"
"6887",33.4,13.04257729,"42.359705+-71.059215+42.325861+-71.230566"
"6888",18.9833333333333,5.14495188,"42.359705+-71.059215+42.328316+-71.110252"
"6889",16.6333333333333,2.875083617,"42.359705+-71.059215+42.330154+-71.057655"
"6890",21.85,5.282896242,"42.359705+-71.059215+42.331373+-71.126882"
"6891",19.0333333333333,4.892053883,"42.359705+-71.059215+42.332588+-71.116965"
"6892",27.4,12.876671233,"42.359705+-71.059215+42.33303+-71.243537"
"6893",22.8,5.255555918,"42.359705+-71.059215+42.335894+-71.140828"
"6894",14.7833333333333,3.6660889,"42.359705+-71.059215+42.33608+-71.099883"
"6895",17.0833333333333,3.847529232,"42.359705+-71.059215+42.336377+-71.088961"
"6896",21.3833333333333,5.225108739,"42.359705+-71.059215+42.336964+-71.145867"
"6897",30,13.47132328,"42.359705+-71.059215+42.337197+-71.252108"
"6898",30,13.47132328,"42.359705+-71.059215+42.337268+-71.252113"
"6899",20.5333333333333,5.007007518,"42.359705+-71.059215+42.337807+-71.141753"
"6900",13.3,3.398277999,"42.359705+-71.059215+42.337875+-71.09524"
"6901",19.9333333333333,4.845451058,"42.359705+-71.059215+42.338498+-71.138731"
"6902",19.05,4.650340564,"42.359705+-71.059215+42.339471+-71.135139"
"6903",13.7166666666667,3.388957434,"42.359705+-71.059215+42.339897+-71.09021"
"6904",14.4,3.357267513,"42.359705+-71.059215+42.340848+-71.084231"
"6905",16.9,4.143301828,"42.359705+-71.059215+42.34112+-71.125652"
"6906",15.2333333333333,4.165671184,"42.359705+-71.059215+42.341589+-71.110117"
"6907",15.35,3.889161089,"42.359705+-71.059215+42.342274+-71.120915"
"6908",14.1,2.194061001,"42.359705+-71.059215+42.342622+-71.056967"
"6909",14.9833333333333,2.369908994,"42.359705+-71.059215+42.342687+-71.085056"
"6910",14.2833333333333,3.674166723,"42.359705+-71.059215+42.34334+-71.116927"
"6911",13.6,3.520066715,"42.359705+-71.059215+42.344117+-71.114097"
"6912",13.1666666666667,3.39268566,"42.359705+-71.059215+42.344758+-71.111761"
"6913",12.5833333333333,3.157807422,"42.359705+-71.059215+42.345088+-71.104843"
"6914",12.5833333333333,3.157807422,"42.359705+-71.059215+42.345088+-71.104843"
"6915",12.9833333333333,3.606437284,"42.359705+-71.059215+42.345272+-71.104392"
"6916",13.8833333333333,2.107069061,"42.359705+-71.059215+42.34557+-71.081696"
"6917",12.2166666666667,3.170856213,"42.359705+-71.059215+42.345884+-71.107697"
"6918",12.2166666666667,3.170856213,"42.359705+-71.059215+42.345884+-71.107697"
"6919",13.75,1.772150092,"42.359705+-71.059215+42.34735+-71.075727"
"6920",13.75,1.772150092,"42.359705+-71.059215+42.34735+-71.075727"
"6921",11.6833333333333,2.734653771,"42.359705+-71.059215+42.347888+-71.087903"
"6922",11.6833333333333,2.734653771,"42.359705+-71.059215+42.347888+-71.087903"
"6923",19.9833333333333,4.593174432,"42.359705+-71.059215+42.348919+-71.134305"
"6924",11.2,2.70917756,"42.359705+-71.059215+42.348949+-71.095169"
"6925",12.3666666666667,1.773392834,"42.359705+-71.059215+42.350126+-71.077376"
"6926",12.3666666666667,1.773392834,"42.359705+-71.059215+42.350126+-71.077376"
"6927",18.6166666666667,4.378801437,"42.359705+-71.059215+42.350602+-71.130727"
"6928",12.1333333333333,1.543485564,"42.359705+-71.059215+42.351902+-71.070893"
"6929",16.2666666666667,3.880461895,"42.359705+-71.059215+42.351903+-71.122042"
"6930",12.55,2.65946788,"42.359705+-71.059215+42.352271+-71.055242"
"6931",6.95,0.927706903,"42.359705+-71.059215+42.352547+-71.062752"
"6932",5.41666666666667,0.758693991,"42.359705+-71.059215+42.353214+-71.064545"
"6933",17.05,5.230079707,"42.359705+-71.059215+42.353442+-71.137948"
"6934",3.93333333333333,0.513873817,"42.359705+-71.059215+42.35639457+-71.0624242"
"6935",3.93333333333333,0.513873817,"42.359705+-71.059215+42.35639457+-71.0624242"
"6936",3.93333333333333,0.513873817,"42.359705+-71.059215+42.35639457+-71.0624242"
"6937",13.9666666666667,4.625485724,"42.359705+-71.059215+42.358742+-71.127014"
"6938",4.58333333333333,0.589059708,"42.359705+-71.059215+42.358978+-71.057598"
"6939",7.5,0.860598835,"42.359705+-71.059215+42.359784+-71.051652"
"6940",5.1,0.665488341,"42.359705+-71.059215+42.361269+-71.071678"
"6941",14.3166666666667,5.351247052,"42.359705+-71.059215+42.361884+-71.130488"
"6942",10,1.748537994,"42.359705+-71.059215+42.362434+-71.085591"
"6943",4.28333333333333,0.468513734,"42.359705+-71.059215+42.363021+-71.05829"
"6944",14.4,5.377344634,"42.359705+-71.059215+42.363657+-71.129248"
"6945",15.5666666666667,2.556941665,"42.359705+-71.059215+42.364935+-71.104405"
"6946",15.4666666666667,2.481755774,"42.359705+-71.059215+42.365379+-71.103554"
"6947",15.4666666666667,2.481755774,"42.359705+-71.059215+42.365379+-71.103554"
"6948",6.63333333333333,0.77050004,"42.359705+-71.059215+42.365577+-71.06129"
"6949",6.56666666666667,0.886696417,"42.359705+-71.059215+42.366933+-71.068093"
"6950",9.81666666666667,2.302179555,"42.359705+-71.059215+42.36911856+-71.03952958"
"6951",10.2666666666667,1.445308946,"42.359705+-71.059215+42.370958+-71.077416"
"6952",12.3333333333333,2.136894869,"42.359705+-71.059215+42.371141+-71.077298"
"6953",9.03333333333333,2.1747985,"42.359705+-71.059215+42.372502+-71.038958"
"6954",16.1,5.465579316,"42.359705+-71.059215+42.373362+-71.118956"
"6955",16.1,5.465579316,"42.359705+-71.059215+42.373362+-71.118956"
"6956",10.4833333333333,2.843393696,"42.359705+-71.059215+42.374067+-71.070929"
"6957",10.4833333333333,2.843393696,"42.359705+-71.059215+42.374067+-71.070929"
"6958",10.4833333333333,2.843393696,"42.359705+-71.059215+42.374067+-71.070929"
"6959",7.78333333333333,2.284159796,"42.359705+-71.059215+42.374262+-71.030395"
"6960",9.71666666666667,2.875704988,"42.359705+-71.059215+42.379642+-71.022801"
"6961",13.4666666666667,4.373830469,"42.359705+-71.059215+42.386933+-71.004769"
"6962",22.2,6.296352343,"42.359705+-71.059215+42.3884+-71.119149"
"6963",12.55,3.049067497,"42.359705+-71.059215+42.392595+-71.084056"
"6964",25.2833333333333,8.13374639,"42.359705+-71.059215+42.395428+-71.142483"
"6965",25.2833333333333,8.13374639,"42.359705+-71.059215+42.395428+-71.142483"
"6966",20.9166666666667,5.011978486,"42.359705+-71.059215+42.39674+-71.121815"
"6967",17.6666666666667,5.018813567,"42.359705+-71.059215+42.396807+-71.031703"
"6968",16.5833333333333,4.13211715,"42.359705+-71.059215+42.39682+-71.040437"
"6969",15.3,5.364295843,"42.359705+-71.059215+42.397224+-70.992615"
"6970",18.4833333333333,7.64907701,"42.359705+-71.059215+42.406066+-71.142554"
"6971",25.35,9.30813758,"42.359705+-71.059215+42.406193+-71.163768"
"6972",25.35,9.30813758,"42.359705+-71.059215+42.406193+-71.163768"
"6973",25.35,9.324293226,"42.359705+-71.059215+42.406486+-71.162733"
"6974",17.6833333333333,5.92787934,"42.359705+-71.059215+42.415135+-70.991207"
"6975",22.7,6.133553141,"42.359705+-71.059215+42.426682+-71.074317"
"6976",27.8666666666667,6.453559206,"42.359705+-71.059215+42.437501+-71.070706"
"6977",31.8166666666667,11.345613089,"42.359705+-71.059215+42.46521+-70.93313"
"6978",29.1333333333333,7.913781056,"42.359784+-71.051652+42.300523+-71.113686"
"6979",23.9166666666667,5.282274871,"42.359784+-71.051652+42.310525+-71.107414"
"6980",14.4833333333333,2.433288836,"42.359784+-71.051652+42.330154+-71.057655"
"6981",21.4333333333333,4.288081271,"42.359784+-71.051652+42.336377+-71.088961"
"6982",22.65,12.457245808,"42.359784+-71.051652+42.337197+-71.252108"
"6983",19.6,4.606223223,"42.359784+-71.051652+42.341589+-71.110117"
"6984",17.5333333333333,3.83385907,"42.359784+-71.051652+42.344758+-71.111761"
"6985",15.55,3.149729599,"42.359784+-71.051652+42.348949+-71.095169"
"6986",15.55,3.149729599,"42.359784+-71.051652+42.348949+-71.095169"
"6987",16.0166666666667,3.311286059,"42.359784+-71.051652+42.349165+-71.099821"
"6988",15.3166666666667,1.810675094,"42.359784+-71.051652+42.350126+-71.077376"
"6989",18.15,6.095028139,"42.359784+-71.051652+42.350602+-71.130727"
"6990",18.3333333333333,3.886675605,"42.359784+-71.051652+42.350894+-71.113645"
"6991",7.65,0.909065773,"42.359784+-71.051652+42.353214+-71.064545"
"6992",3.35,0.308821387,"42.359784+-71.051652+42.358978+-71.057598"
"6993",3.35,0.308821387,"42.359784+-71.051652+42.358978+-71.057598"
"6994",4.35,0.439309297,"42.359784+-71.051652+42.359705+-71.059215"
"6995",5.48333333333333,0.610807693,"42.359784+-71.051652+42.361365+-71.062037"
"6996",14.3666666666667,2.189090033,"42.359784+-71.051652+42.362434+-71.085591"
"6997",19.8333333333333,2.922307813,"42.359784+-71.051652+42.365379+-71.103554"
"6998",5.91666666666667,0.740052861,"42.359784+-71.051652+42.365577+-71.06129"
"6999",11.2,2.530844083,"42.359784+-71.051652+42.36911856+-71.03952958"
"7000",12.5333333333333,2.072272285,"42.359784+-71.051652+42.370958+-71.077416"
"7001",20.4666666666667,5.906131355,"42.359784+-71.051652+42.373362+-71.118956"
"7002",8.33333333333333,2.401598915,"42.359784+-71.051652+42.374067+-71.070929"
"7003",9.16666666666667,2.513445695,"42.359784+-71.051652+42.374262+-71.030395"
"7004",12.3166666666667,2.625292475,"42.359784+-71.051652+42.375709+-71.039031"
"7005",11.0833333333333,3.104990887,"42.359784+-71.051652+42.379642+-71.022801"
"7006",14.8333333333333,4.602494997,"42.359784+-71.051652+42.386933+-71.004769"
"7007",15.5666666666667,5.319557131,"42.359784+-71.051652+42.390598+-70.997032"
"7008",28,6.425597511,"42.359784+-71.051652+42.395428+-71.142483"
"7009",17.75,4.962890177,"42.359784+-71.051652+42.396041+-71.028178"
"7010",20.2166666666667,4.980909936,"42.359784+-71.051652+42.39674+-71.121815"
"7011",16.6833333333333,5.593581742,"42.359784+-71.051652+42.397224+-70.992615"
"7012",17.4666666666667,6.333634603,"42.359784+-71.051652+42.405046+-71.016352"
"7013",19.0666666666667,6.156543868,"42.359784+-71.051652+42.415135+-70.991207"
"7014",22.2666666666667,6.383344283,"42.359784+-71.051652+42.426682+-71.074317"
"7015",25.75,9.420605731,"42.359784+-71.051652+42.448506+-70.963811"
"7016",44.4333333333333,16.940437573,"42.359784+-71.051652+42.501019+-70.857652"
"7017",4.68333333333333,1.004135536,"42.359892+-71.202409+42.365436+-71.185502"
"7018",15.4166666666667,6.724476962,"42.360008+-71.185448+42.348949+-71.095169"
"7019",14.8,6.766108819,"42.360008+-71.185448+42.349276+-71.100213"
"7020",10.9333333333333,6.732554785,"42.360008+-71.185448+42.349373+-71.076911"
"7021",12.9166666666667,7.728612498,"42.360008+-71.185448+42.350963+-71.058458"
"7022",14.1833333333333,7.142659645,"42.360008+-71.185448+42.351902+-71.070893"
"7023",15.9,8.032462917,"42.360008+-71.185448+42.355286+-71.056411"
"7024",14.3666666666667,2.502261017,"42.360197+-71.109997+42.336572+-71.089616"
"7025",9.68333333333333,1.817510175,"42.360197+-71.109997+42.340455+-71.105828"
"7026",8.93333333333333,1.62177831,"42.360197+-71.109997+42.342648+-71.103431"
"7027",7.36666666666667,1.406783944,"42.360197+-71.109997+42.345304+-71.104558"
"7028",6.73333333333333,1.301772245,"42.360197+-71.109997+42.346727+-71.105259"
"7029",13.4166666666667,2.545135616,"42.36023+-71.094815+42.335831+-71.099868"
"7030",7.63333333333333,1.08118554,"42.360387+-71.057129+42.373614+-71.061511"
"7031",9.11666666666667,1.475134754,"42.360387+-71.057129+42.376677+-71.065931"
"7032",8.9,1.618671455,"42.360387+-71.057129+42.378055+-71.059733"
"7033",10.15,1.652225489,"42.360387+-71.057129+42.378342+-71.067914"
"7034",9.73333333333333,1.833665821,"42.360387+-71.057129+42.379412+-71.063506"
"7035",5.21666666666667,2.097127125,"42.360387+-71.057129+42.384129+-71.076515"
"7036",22.6333333333333,5.612844243,"42.360395+-71.129009+42.300749+-71.114314"
"7037",2.51666666666667,0.57787503,"42.360395+-71.129009+42.355551+-71.132875"
"7038",25.3333333333333,11.563092939,"42.360438+-71.060164+42.479098+-71.151629"
"7039",15.4333333333333,9.827603736,"42.360438+-71.060164+42.479655+-71.121106"
"7040",22.4666666666667,10.324700536,"42.360438+-71.060164+42.483236+-71.122749"
"7041",23.1333333333333,15.893427438,"42.360438+-71.060164+42.504893+-71.195784"
"7042",9.56666666666667,2.259926327,"42.36064+-71.118544+42.362498+-71.085841"
"7043",4.53333333333333,0.789762541,"42.36064+-71.118544+42.365114+-71.104311"
"7044",18.4,3.269654202,"42.360708+-71.096014+42.323132+-71.099592"
"7045",16.2666666666667,2.794926758,"42.360708+-71.096014+42.329789+-71.083887"
"7046",14.3166666666667,2.492319081,"42.360708+-71.096014+42.330714+-71.096023"
"7047",14.8166666666667,2.135652127,"42.360708+-71.096014+42.334748+-71.07511"
"7048",13.9333333333333,1.992736797,"42.360708+-71.096014+42.336295+-71.076941"
"7049",12.1666666666667,1.735489203,"42.360708+-71.096014+42.339074+-71.080299"
"7050",10.8833333333333,1.598787583,"42.360708+-71.096014+42.340624+-71.081947"
"7051",10.0833333333333,1.501232336,"42.360708+-71.096014+42.341553+-71.083328"
"7052",9.25,1.407405315,"42.360708+-71.096014+42.342478+-71.084701"
"7053",7.68333333333333,1.248334339,"42.360708+-71.096014+42.344366+-71.086458"
"7054",9.25,1.754751704,"42.360708+-71.096014+42.345088+-71.104843"
"7055",5.8,0.985494406,"42.360708+-71.096014+42.347937+-71.088146"
"7056",7.85,1.306121842,"42.360708+-71.096014+42.348949+-71.095169"
"7057",4.31666666666667,0.83885085,"42.360708+-71.096014+42.34995+-71.089148"
"7058",10.8166666666667,1.954833166,"42.360708+-71.096014+42.351902+-71.070893"
"7059",6.88333333333333,1.084292395,"42.360758+-71.095722+42.364492+-71.114114"
"7060",15.05,2.782499338,"42.360758+-71.095722+42.3884+-71.119149"
"7061",17.6833333333333,3.366588078,"42.360758+-71.095722+42.39674+-71.121815"
"7062",20.5,3.083864273,"42.36077+-71.104325+42.355518+-71.060225"
"7063",2.28333333333333,0.383385907,"42.36077+-71.104325+42.364935+-71.104405"
"7064",25.15,5.909859581,"42.36077+-71.104325+42.426682+-71.074317"
"7065",8.73333333333333,1.452144027,"42.360978+-71.108911+42.362498+-71.085841"
"7066",21.9166666666667,3.688458256,"42.360978+-71.108911+42.401469+-71.136788"
"7067",16.4666666666667,10.940479197,"42.361158+-71.239218+42.350963+-71.058458"
"7068",22.2833333333333,14.34124268,"42.361186+-71.07168+42.207481+-71.00164"
"7069",21.9833333333333,14.317630582,"42.361186+-71.07168+42.207743+-71.00107"
"7070",24.9666666666667,11.397186882,"42.361186+-71.07168+42.233391+-71.007153"
"7071",27.0333333333333,9.979839631,"42.361186+-71.07168+42.251809+-71.005409"
"7072",27.0166666666667,8.937800464,"42.361186+-71.07168+42.273537+-71.129374"
"7073",19.85,7.793235082,"42.361186+-71.07168+42.275783+-71.030184"
"7074",19.85,7.793235082,"42.361186+-71.07168+42.275783+-71.030184"
"7075",21.85,8.31394398,"42.361186+-71.07168+42.28449+-71.063878"
"7076",21.85,8.314565351,"42.361186+-71.07168+42.284528+-71.063717"
"7077",24.6666666666667,8.012579045,"42.361186+-71.07168+42.286953+-71.128492"
"7078",30.65,7.297381024,"42.361186+-71.07168+42.29312583+-71.06573796"
"7079",21.9333333333333,6.262176938,"42.361186+-71.07168+42.300045+-71.061868"
"7080",20.6,6.923315682,"42.361186+-71.07168+42.300523+-71.113686"
"7081",18.15,4.60435911,"42.361186+-71.07168+42.310516+-71.053682"
"7082",19.8333333333333,5.030619616,"42.361186+-71.07168+42.310525+-71.107414"
"7083",16.55,5.091513974,"42.361186+-71.07168+42.319618+-71.111729"
"7084",20.7833333333333,9.375867019,"42.361186+-71.07168+42.320549+-71.052521"
"7085",20.7666666666667,9.372138793,"42.361186+-71.07168+42.320557+-71.052312"
"7086",16.0666666666667,4.065009082,"42.361186+-71.07168+42.323132+-71.099592"
"7087",20.3666666666667,3.303829607,"42.361186+-71.07168+42.330154+-71.057655"
"7088",17.6833333333333,4.739196617,"42.361186+-71.07168+42.331373+-71.126882"
"7089",23.2333333333333,12.333592979,"42.361186+-71.07168+42.33303+-71.243537"
"7090",13.6833333333333,3.654904222,"42.361186+-71.07168+42.333279+-71.109276"
"7091",12.4333333333333,3.463521954,"42.361186+-71.07168+42.33374+-71.105721"
"7092",11.85,3.38647195,"42.361186+-71.07168+42.334331+-71.104487"
"7093",18.7,4.982774049,"42.361186+-71.07168+42.335196+-71.148366"
"7094",18.6333333333333,4.711856293,"42.361186+-71.07168+42.335894+-71.140828"
"7095",10.6,3.123010646,"42.361186+-71.07168+42.33608+-71.099883"
"7096",25.8333333333333,12.928245026,"42.361186+-71.07168+42.337268+-71.252113"
"7097",17.7,3.131088469,"42.361186+-71.07168+42.337652+-71.049177"
"7098",9.13333333333333,2.855199745,"42.361186+-71.07168+42.337875+-71.09524"
"7099",14.8666666666667,4.106640939,"42.361186+-71.07168+42.339471+-71.135139"
"7100",14.0833333333333,3.903452622,"42.361186+-71.07168+42.33969+-71.131228"
"7101",13.6833333333333,3.781663906,"42.361186+-71.07168+42.340053+-71.128869"
"7102",11.6833333333333,2.017591637,"42.361186+-71.07168+42.340497+-71.071317"
"7103",10.75,3.031047738,"42.361186+-71.07168+42.341589+-71.110117"
"7104",17.8333333333333,2.622806991,"42.361186+-71.07168+42.342622+-71.056967"
"7105",10.7833333333333,2.939706201,"42.361186+-71.07168+42.342687+-71.085056"
"7106",9,2.849607406,"42.361186+-71.07168+42.344758+-71.111761"
"7107",8.41666666666667,2.614729168,"42.361186+-71.07168+42.345088+-71.104843"
"7108",9.6,1.775878318,"42.361186+-71.07168+42.34557+-71.081696"
"7109",11.0666666666667,1.883375501,"42.361186+-71.07168+42.345582+-71.064848"
"7110",13.8333333333333,2.154293257,"42.361186+-71.07168+42.346836+-71.043514"
"7111",9.73333333333333,1.64663315,"42.361186+-71.07168+42.34735+-71.075727"
"7112",7.51666666666667,2.191575517,"42.361186+-71.07168+42.347888+-71.087903"
"7113",14.5333333333333,2.259304956,"42.361186+-71.07168+42.34863+-71.04246"
"7114",16.8166666666667,4.373209098,"42.361186+-71.07168+42.348819+-71.140051"
"7115",7.03333333333333,2.165477935,"42.361186+-71.07168+42.348949+-71.095169"
"7116",7.35,2.437017062,"42.361186+-71.07168+42.349811+-71.104657"
"7117",12.3166666666667,1.703799282,"42.361186+-71.07168+42.350437+-71.050865"
"7118",8.03333333333333,1.436609752,"42.361186+-71.07168+42.351902+-71.070893"
"7119",16.2833333333333,3.08821387,"42.361186+-71.07168+42.352271+-71.055242"
"7120",15.5666666666667,1.944269859,"42.361186+-71.07168+42.35245+-71.04685"
"7121",8.06666666666667,1.088020621,"42.361186+-71.07168+42.353214+-71.064545"
"7122",11.1,1.239013774,"42.361186+-71.07168+42.355518+-71.060225"
"7123",6.6,0.842579076,"42.361186+-71.07168+42.35639457+-71.0624242"
"7124",11.2333333333333,1.289344825,"42.361186+-71.07168+42.359784+-71.051652"
"7125",7.96666666666667,0.923978677,"42.361186+-71.07168+42.363021+-71.05829"
"7126",6.55,1.022776666,"42.361186+-71.07168+42.366933+-71.068093"
"7127",13.55,2.730925545,"42.361186+-71.07168+42.36911856+-71.03952958"
"7128",7.21666666666667,1.409269428,"42.361186+-71.07168+42.370958+-71.077416"
"7129",14.2,3.272139686,"42.361186+-71.07168+42.374067+-71.070929"
"7130",13.5833333333333,3.798440923,"42.361186+-71.07168+42.383975+-71.076994"
"7131",12.9,2.901181199,"42.361186+-71.07168+42.392342+-71.077272"
"7132",15.1,3.353539287,"42.361186+-71.07168+42.392521+-71.092975"
"7133",21.1166666666667,7.590668136,"42.361186+-71.07168+42.395428+-71.142483"
"7134",16.5333333333333,4.62300024,"42.361186+-71.07168+42.401322+-71.07673"
"7135",21.4166666666667,6.35662533,"42.361186+-71.07168+42.415135+-70.991207"
"7136",21,7.114076579,"42.361186+-71.07168+42.437501+-71.070706"
"7137",16.9666666666667,8.236272605,"42.361269+-71.071678+42.354751+-71.158514"
"7138",16.0166666666667,8.033705659,"42.361269+-71.071678+42.355432+-71.16238"
"7139",4.9,1.082428282,"42.361269+-71.071678+42.362434+-71.085591"
"7140",17.9666666666667,7.819954035,"42.361269+-71.071678+42.363463+-71.162601"
"7141",9.9,3.165263874,"42.361269+-71.071678+42.364492+-71.114114"
"7142",10.3833333333333,1.815646062,"42.361269+-71.071678+42.365379+-71.103554"
"7143",5.1,1.06875812,"42.361269+-71.071678+42.365535+-71.09133"
"7144",8.66666666666667,1.715605331,"42.361269+-71.071678+42.368187+-71.101754"
"7145",12.2,3.748109872,"42.361269+-71.071678+42.372099+-71.115371"
"7146",12.8166666666667,3.782285277,"42.361269+-71.071678+42.373259+-71.118124"
"7147",13.25,3.817082053,"42.361269+-71.071678+42.373362+-71.118956"
"7148",15.7166666666667,5.232565191,"42.361269+-71.071678+42.380242+-71.14372"
"7149",9.93333333333333,2.217051728,"42.361269+-71.071678+42.380569+-71.088666"
"7150",12.3333333333333,2.731546916,"42.361269+-71.071678+42.385875+-71.09619"
"7151",13.8333333333333,3.016756205,"42.361269+-71.071678+42.387616+-71.101254"
"7152",17.6,3.313771543,"42.361269+-71.071678+42.3884+-71.119149"
"7153",19.1333333333333,5.82845998,"42.361269+-71.071678+42.388923+-71.144847"
"7154",15.5333333333333,3.391442918,"42.361269+-71.071678+42.390067+-71.107802"
"7155",20.1833333333333,3.677894949,"42.361269+-71.071678+42.392609+-71.125474"
"7156",18.4,3.721390919,"42.361269+-71.071678+42.393977+-71.116662"
"7157",24.9,4.869684527,"42.361269+-71.071678+42.395428+-71.142483"
"7158",20.4,4.08862118,"42.361269+-71.071678+42.39674+-71.121815"
"7159",20.3,4.363267162,"42.361269+-71.071678+42.39974+-71.111859"
"7160",21.6333333333333,4.329091757,"42.361269+-71.071678+42.399781+-71.125139"
"7161",21.5,4.289324013,"42.361269+-71.071678+42.400608+-71.114482"
"7162",22.0166666666667,4.431617972,"42.361269+-71.071678+42.401071+-71.126094"
"7163",22.9833333333333,4.60435911,"42.361269+-71.071678+42.403375+-71.127338"
"7164",26.5166666666667,4.792013152,"42.361269+-71.071678+42.404463+-71.14048"
"7165",22.1333333333333,5.092756716,"42.361269+-71.071678+42.4052+-71.117309"
"7166",26.6333333333333,6.228001533,"42.361269+-71.071678+42.406193+-71.163768"
"7167",22.9,5.205224867,"42.361269+-71.071678+42.406689+-71.116786"
"7168",25.85,5.699214812,"42.361269+-71.071678+42.408056+-71.135976"
"7169",26.15,5.79739143,"42.361269+-71.071678+42.408827+-71.13759"
"7170",23.2333333333333,5.657582955,"42.361269+-71.071678+42.411509+-71.121651"
"7171",20.2,4.922501062,"42.361269+-71.071678+42.41198+-71.110725"
"7172",25.3333333333333,5.478628107,"42.361269+-71.071678+42.412824+-71.123662"
"7173",21.3,5.237536159,"42.361269+-71.071678+42.412848+-71.116526"
"7174",22.3,5.50534706,"42.361269+-71.071678+42.413401+-71.120448"
"7175",29.3166666666667,7.701272174,"42.361269+-71.071678+42.417802+-71.180683"
"7176",30.5833333333333,8.25802059,"42.361269+-71.071678+42.422998+-71.18346"
"7177",5.4,0.618885516,"42.361365+-71.062037+42.358978+-71.057598"
"7178",6.38333333333333,0.749373426,"42.361365+-71.062037+42.359705+-71.059215"
"7179",3.93333333333333,0.492125832,"42.361365+-71.062037+42.361269+-71.071678"
"7180",8.83333333333333,1.575175485,"42.361365+-71.062037+42.362434+-71.085591"
"7181",3.68333333333333,0.372201229,"42.361365+-71.062037+42.363021+-71.05829"
"7182",9.23333333333333,2.20586705,"42.361365+-71.062037+42.36911856+-71.03952958"
"7183",9.11666666666667,1.271946437,"42.361365+-71.062037+42.370958+-71.077416"
"7184",7.2,2.187847291,"42.361365+-71.062037+42.374262+-71.030395"
"7185",16.2833333333333,5.950248696,"42.361365+-71.062037+42.40784254+-70.99253321"
"7186",17.1,5.831566835,"42.361365+-71.062037+42.415135+-70.991207"
"7187",23.3333333333333,6.065823702,"42.361365+-71.062037+42.426682+-71.074317"
"7188",2.75,0.548670593,"42.36171+-71.113532+42.365114+-71.104311"
"7189",10.8833333333333,2.143108579,"42.361718+-71.108307+42.337969+-71.102457"
"7190",11.1666666666667,2.091534786,"42.361718+-71.108307+42.338795+-71.107161"
"7191",7.88333333333333,1.542864193,"42.361718+-71.108307+42.345304+-71.104558"
"7192",7.25,1.437852494,"42.361718+-71.108307+42.346727+-71.105259"
"7193",9.4,1.989008571,"42.361718+-71.108307+42.352908+-71.130286"
"7194",15.2333333333333,3.814596569,"42.361836+-71.100647+42.362711+-71.155659"
"7195",10.6666666666667,1.94489123,"42.361836+-71.100647+42.363179+-71.135542"
"7196",9.78333333333333,1.765936382,"42.361836+-71.100647+42.363253+-71.132079"
"7197",8.83333333333333,1.613079116,"42.361836+-71.100647+42.363284+-71.129148"
"7198",2.4,0.329948001,"42.361836+-71.100647+42.364935+-71.104405"
"7199",5.78333333333333,0.867433916,"42.361847+-71.057724+42.372149+-71.060233"
"7200",6.81666666666667,0.976795212,"42.361847+-71.057724+42.373614+-71.061511"
"7201",6.28333333333333,1.018427069,"42.361847+-71.057724+42.373771+-71.058191"
